ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Age,Age_Group,Recency,Complain, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Response_Total,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,,
5117,1963,2n Cycle,Married,"$32,632.00 ",0,0,2/8/12,63,56+,32,0,$63.00 ,$151.00 ,$137.00 ,$153.00 ,$19.00 ,$53.00 ,2,0,0,0,0,0,0,0,4,4,8,5,,
5120,1982,2n Cycle,Together,"$66,664.00 ",0,0,9/25/12,44,36-45,78,0,$398.00 ,$96.00 ,$447.00 ,$220.00 ,$96.00 ,$32.00 ,1,0,0,0,0,0,0,0,5,7,6,3,,
5121,1977,Graduation,Single,"$56,628.00 ",0,1,3/21/14,49,46-55,30,0,$479.00 ,$5.00 ,$82.00 ,$7.00 ,$17.00 ,$171.00 ,2,0,0,1,0,0,0,1,7,6,5,5,,
5123,1951,Master,Married,"$27,450.00 ",0,0,4/15/13,75,56+,57,0,$37.00 ,$12.00 ,$23.00 ,$8.00 ,$11.00 ,$52.00 ,1,0,0,0,0,0,0,0,2,1,3,7,,
5125,1960,Graduation,Married,"$79,530.00 ",0,0,5/17/13,66,56+,64,0,$333.00 , $-   ,$815.00 ,$129.00 ,$42.00 ,$29.00 ,1,0,0,0,0,0,0,0,4,10,11,2,,
5136,1973,Graduation,Single,"$65,333.00 ",0,1,1/17/14,53,46-55,58,0,$654.00 ,$7.00 ,$92.00 , $-   ,$15.00 ,$30.00 ,7,0,0,0,1,1,0,2,9,4,8,6,,
5138,1950,Graduation,Together,"$28,320.00 ",0,1,1/14/13,76,56+,68,0,$19.00 ,$1.00 ,$14.00 ,$3.00 ,$2.00 ,$4.00 ,1,0,0,0,0,0,0,0,1,0,3,8,,
5140,1985,PhD,Married,"$64,355.00 ",1,0,8/24/12,41,36-45,66,0,"$1,047.00 ", $-   ,$140.00 ,$67.00 ,$38.00 ,$153.00 ,2,0,0,0,0,0,0,0,4,3,12,8,,
5147,1948,Graduation,Single,"$90,842.00 ",0,0,7/29/13,78,56+,57,0,$774.00 ,$70.00 ,$118.00 ,$182.00 ,$187.00 ,$93.00 ,1,0,0,0,0,0,0,0,4,9,13,1,,
5150,1979,Basic,Single,"$20,194.00 ",1,0,12/17/12,47,46-55,64,0, $-   ,$4.00 ,$7.00 ,$11.00 ,$10.00 ,$15.00 ,2,0,0,0,0,0,0,0,2,0,3,6,,
5153,1967,PhD,Married,"$77,766.00 ",0,1,2/22/13,59,56+,97,0,"$1,004.00 ",$59.00 ,$265.00 ,$115.00 ,$59.00 ,$27.00 ,2,0,0,1,0,0,1,2,11,10,11,6,,
5154,1972,Master,Divorced,"$37,760.00 ",1,0,11/8/13,54,46-55,54,0,$26.00 ,$3.00 ,$13.00 ,$2.00 ,$10.00 , $-   ,1,0,0,0,0,0,0,0,2,0,3,6,,
5156,1970,2n Cycle,Married,"$62,466.00 ",0,1,1/15/14,56,56+,13,0,$129.00 ,$129.00 ,$259.00 ,$168.00 ,$121.00 ,$83.00 ,5,0,0,0,0,0,0,0,6,3,12,4,,
5172,1976,Master,Together,"$65,104.00 ",0,1,11/14/13,50,46-55,4,0,$738.00 , $-   ,$232.00 ,$13.00 ,$20.00 ,$50.00 ,2,0,0,0,0,0,0,0,3,5,7,7,,
5176,1988,Graduation,Together,"$29,604.00 ",1,0,8/12/13,38,36-45,88,0,$7.00 ,$6.00 ,$13.00 ,$7.00 ,$6.00 ,$14.00 ,1,0,0,1,0,0,0,1,1,0,3,9,,
5177,1974,Master,Married,"$58,494.00 ",0,1,12/12/13,52,46-55,56,0,$298.00 ,$7.00 ,$68.00 ,$4.00 , $-   ,$19.00 ,2,0,0,0,0,0,0,0,6,2,6,6,,
5180,1968,PhD,Divorced,"$50,616.00 ",0,1,4/18/14,58,56+,56,0,$128.00 , $-   ,$16.00 , $-   ,$1.00 ,$4.00 ,2,0,0,0,0,0,0,0,4,0,4,7,,
5181,1982,Basic,Single,"$24,367.00 ",1,0,3/20/13,44,36-45,58,0,$2.00 ,$4.00 ,$2.00 , $-   ,$11.00 ,$5.00 ,1,0,0,0,0,0,0,0,1,0,2,9,,
5184,1995,Graduation,Single,"$34,824.00 ",0,0,3/26/14,31,26-35,65,0,$4.00 ,$2.00 ,$11.00 ,$2.00 , $-   ,$4.00 ,1,0,0,0,0,0,0,0,1,0,2,6,,
5185,1955,Graduation,Married,"$74,268.00 ",0,0,2/14/13,71,56+,83,0,$199.00 ,$66.00 ,$315.00 ,$97.00 ,$174.00 ,$41.00 ,1,0,0,0,0,0,0,0,4,3,5,2,,
5186,1955,PhD,Married,"$58,482.00 ",0,1,12/3/14,71,56+,59,0,$576.00 ,$7.00 ,$115.00 ,$19.00 ,$7.00 ,$7.00 ,2,0,0,0,1,0,0,1,7,4,9,6,,
5204,1971,Graduation,Together,"$74,538.00 ",0,0,6/29/13,55,46-55,21,0,$380.00 ,$98.00 ,$733.00 ,$110.00 ,$112.00 ,$28.00 ,1,0,0,0,0,1,1,2,8,8,5,3,,
5207,1963,PhD,Married,"$53,378.00 ",1,1,9/24/12,63,56+,41,0,$489.00 ,$6.00 ,$152.00 ,$8.00 ,$6.00 ,$132.00 ,10,0,0,0,0,0,1,1,9,4,6,8,,
5209,1954,Graduation,Divorced,"$50,002.00 ",0,1,6/17/13,72,56+,21,0,$443.00 ,$5.00 ,$71.00 ,$21.00 ,$16.00 ,$82.00 ,2,0,0,0,0,0,0,0,8,2,7,7,,
5221,1957,Graduation,Married,"$52,852.00 ",0,1,1/12/12,69,56+,93,0,$714.00 ,$8.00 ,$99.00 ,$11.00 , $-   ,$47.00 ,4,0,0,1,0,0,0,1,10,7,5,8,,
5223,1966,Master,Together,"$45,903.00 ",0,1,4/23/14,60,56+,80,0,$33.00 ,$8.00 ,$10.00 ,$2.00 ,$10.00 ,$3.00 ,2,0,0,0,0,0,0,0,2,1,3,4,,
5229,1969,PhD,Together,"$54,132.00 ",0,1,2/16/14,57,56+,81,0,$30.00 ,$1.00 ,$8.00 , $-   , $-   ,$3.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
5231,1974,2n Cycle,Married,"$45,894.00 ",0,2,2/27/14,52,46-55,15,0,$27.00 ,$2.00 ,$7.00 , $-   ,$2.00 ,$13.00 ,1,0,0,0,0,0,0,0,1,0,3,5,,
5232,1965,Graduation,Married,"$69,139.00 ",0,1,1/27/14,61,56+,23,0,$86.00 ,$12.00 ,$75.00 ,$33.00 ,$15.00 ,$6.00 ,1,0,0,0,0,0,0,0,4,1,5,4,,
5234,1967,2n Cycle,Together,"$30,753.00 ",1,1,11/7/13,59,56+,85,0,$12.00 ,$5.00 ,$25.00 , $-   ,$9.00 ,$30.00 ,2,0,0,0,0,0,0,0,1,1,3,5,,
5236,1979,Graduation,Together,"$77,568.00 ",0,1,8/25/12,47,46-55,30,0,"$1,230.00 ", $-   ,$396.00 ,$232.00 ,$178.00 ,$158.00 ,1,1,0,0,1,1,0,3,10,2,8,5,,
5237,1950,PhD,Single,"$48,767.00 ",1,2,1/1/14,76,56+,79,0,$28.00 ,$1.00 ,$21.00 ,$3.00 , $-   ,$10.00 ,3,0,0,0,0,0,0,0,2,1,3,5,,
5247,1955,PhD,Married,"$38,725.00 ",1,1,10/5/14,71,56+,52,0,$31.00 , $-   ,$6.00 ,$2.00 ,$1.00 ,$5.00 ,2,0,0,0,0,0,0,0,1,0,4,4,,
5250,1943,Master,Widow,,0,0,10/30/13,83,56+,75,0,$532.00 ,$126.00 ,$490.00 ,$164.00 ,$126.00 ,$126.00 ,1,0,0,0,0,1,1,2,5,5,11,1,,
5252,1969,Graduation,Divorced,"$23,910.00 ",1,0,10/26/12,57,56+,80,0,$16.00 ,$12.00 ,$18.00 ,$7.00 ,$1.00 ,$13.00 ,1,0,0,0,0,0,0,0,2,0,3,7,,
5253,1956,Master,Together,"$54,603.00 ",1,1,9/7/13,70,56+,85,0,$145.00 ,$13.00 ,$46.00 ,$17.00 ,$2.00 ,$4.00 ,6,0,0,0,0,0,0,0,4,2,4,7,,
5255,1986,Graduation,Single,,1,0,2/20/13,40,36-45,19,0,$5.00 ,$1.00 ,$3.00 ,$3.00 ,$263.00 ,$362.00 ,0,0,0,0,0,0,0,0,27,0,0,1,,
5263,1977,2n Cycle,Married,"$31,056.00 ",1,0,1/22/13,49,46-55,99,0,$5.00 ,$10.00 ,$13.00 ,$3.00 ,$8.00 ,$16.00 ,1,0,0,0,0,0,0,0,1,0,3,8,,
5267,1970,Graduation,Divorced,"$33,986.00 ",1,0,3/14/13,56,56+,43,0,$16.00 ,$2.00 ,$18.00 ,$2.00 ,$1.00 ,$5.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
5268,1960,Graduation,Married,"$29,440.00 ",1,1,11/8/13,66,56+,95,0,$17.00 ,$8.00 ,$14.00 ,$10.00 ,$4.00 ,$3.00 ,2,0,0,0,0,0,0,0,1,0,4,7,,
5272,1965,Master,Married,"$53,843.00 ",0,1,6/27/13,61,56+,64,0,$378.00 , $-   ,$88.00 ,$19.00 ,$4.00 ,$73.00 ,4,0,0,0,0,0,0,0,8,5,3,7,,
5278,1964,Graduation,Married,"$82,224.00 ",0,0,1/25/14,62,56+,83,0,$307.00 ,$26.00 ,$360.00 ,$138.00 ,$31.00 ,$40.00 ,1,1,0,0,0,0,0,1,6,9,5,3,,
5283,1976,PhD,Single,"$42,473.00 ",1,1,2/17/14,50,46-55,72,0,$93.00 ,$1.00 ,$21.00 , $-   ,$4.00 ,$25.00 ,3,0,0,0,0,0,0,0,2,1,4,5,,
5286,1987,Master,Single,"$41,020.00 ",0,0,10/28/13,39,36-45,68,0,$112.00 ,$1.00 ,$54.00 ,$7.00 ,$7.00 ,$36.00 ,1,0,0,0,0,0,0,0,3,2,4,3,,
5287,1973,Graduation,Married,"$34,961.00 ",1,0,6/19/14,53,46-55,77,0,$45.00 ,$2.00 ,$26.00 ,$4.00 ,$1.00 ,$1.00 ,3,0,0,0,0,0,0,0,3,1,3,7,,
5289,1975,2n Cycle,Single,"$41,658.00 ",1,1,9/11/12,51,46-55,30,0,$8.00 ,$4.00 ,$12.00 ,$15.00 ,$4.00 ,$29.00 ,2,0,0,0,0,0,0,0,1,1,2,4,,
5290,1964,PhD,Married,"$41,551.00 ",1,1,8/14/13,62,56+,51,0,$220.00 , $-   ,$33.00 ,$3.00 , $-   ,$23.00 ,5,0,0,0,0,0,0,0,5,1,5,8,,
5294,1989,Graduation,Single,"$18,358.00 ",1,0,11/20/13,37,36-45,49,0,$6.00 ,$8.00 ,$19.00 ,$16.00 ,$4.00 ,$4.00 ,3,0,0,0,0,0,0,0,3,0,4,7,,
5299,1970,PhD,Married,"$69,084.00 ",1,0,11/19/13,56,56+,43,0,"$1,181.00 ",$107.00 ,$199.00 ,$39.00 ,$30.00 ,$30.00 ,2,0,0,0,0,0,0,0,7,3,13,8,,
5300,1973,Master,Married,"$38,961.00 ",1,0,12/30/13,53,46-55,60,0,$19.00 ,$7.00 ,$19.00 , $-   ,$1.00 ,$24.00 ,1,0,0,0,0,0,0,0,2,1,2,7,,
5302,1986,Graduation,Together,"$78,394.00 ",0,0,2/15/13,40,36-45,13,0,$298.00 ,$27.00 ,$697.00 ,$216.00 ,$24.00 ,$166.00 ,1,0,0,0,0,0,1,1,4,6,5,2,,
5303,1974,PhD,Together,"$79,632.00 ",0,0,8/4/14,52,46-55,42,0,$471.00 , $-   ,$510.00 ,$99.00 ,$21.00 ,$12.00 ,1,0,0,0,0,0,0,0,6,4,9,2,,
5304,1974,PhD,Single,"$30,899.00 ",1,0,10/13/12,52,46-55,35,0,$24.00 , $-   ,$8.00 , $-   , $-   ,$1.00 ,2,0,0,0,0,0,0,0,1,0,3,6,,
5313,1971,Master,Married,"$38,196.00 ",1,1,4/18/14,55,46-55,20,0,$30.00 , $-   ,$11.00 , $-   , $-   ,$3.00 ,3,0,0,0,0,0,0,0,2,0,4,5,,
5314,1951,Graduation,Together,"$40,689.00 ",0,1,3/18/13,75,56+,69,0,$270.00 ,$3.00 ,$27.00 ,$39.00 ,$6.00 ,$99.00 ,7,0,0,0,0,0,0,0,7,1,5,8,,
5316,1976,Master,Together,"$21,024.00 ",0,0,4/7/13,50,46-55,89,0,$36.00 ,$4.00 ,$18.00 ,$6.00 ,$2.00 ,$18.00 ,1,0,0,0,0,0,0,0,2,0,4,7,,
5320,1973,Master,Divorced,"$44,051.00 ",1,1,1/29/13,53,46-55,20,0,$79.00 ,$7.00 ,$58.00 ,$6.00 ,$3.00 ,$18.00 ,4,0,0,0,0,0,1,1,3,1,4,6,,
5324,1981,PhD,Married,"$58,293.00 ",1,0,1/19/14,45,36-45,94,0,$173.00 ,$43.00 ,$118.00 ,$46.00 ,$27.00 ,$15.00 ,5,0,0,0,0,0,0,0,5,3,6,5,,
5329,1949,PhD,Divorced,"$35,946.00 ",1,1,9/27/13,77,56+,24,0,$8.00 , $-   ,$3.00 , $-   , $-   , $-   ,1,0,0,0,0,0,0,0,0,0,3,5,,
5331,1977,Graduation,Married,"$74,985.00 ",0,0,11/9/12,49,46-55,8,0,$587.00 ,$51.00 ,$898.00 ,$247.00 , $-   ,$86.00 ,1,0,0,0,0,0,0,0,3,6,7,2,,
5332,1960,2n Cycle,Married,"$82,504.00 ",0,0,7/27/13,66,56+,2,0,$362.00 ,$50.00 ,$431.00 ,$134.00 ,$35.00 ,$54.00 ,1,0,0,0,0,0,0,0,3,6,7,1,,
5336,1971,Master,Together,"$157,733.00 ",1,0,4/6/13,55,46-55,37,0,$39.00 ,$1.00 ,$9.00 ,$2.00 , $-   ,$8.00 ,0,0,0,0,0,0,0,0,1,0,1,1,,
5341,1962,2n Cycle,Divorced,"$81,975.00 ",0,1,5/1/13,64,56+,2,0,$983.00 ,$76.00 ,$184.00 ,$180.00 ,$138.00 ,$27.00 ,1,0,0,0,0,1,0,1,6,3,4,7,,
5342,1976,Basic,Divorced,"$9,548.00 ",1,0,8/8/12,50,46-55,31,0, $-   ,$1.00 ,$3.00 ,$10.00 ,$6.00 ,$9.00 ,2,0,0,0,0,0,0,0,1,0,3,8,,
5346,1973,2n Cycle,Married,"$23,559.00 ",1,0,3/7/13,53,46-55,87,0,$25.00 ,$5.00 ,$19.00 ,$7.00 , $-   ,$23.00 ,3,0,0,0,0,0,0,0,3,0,3,7,,
5350,1991,Master,Single,"$90,638.00 ",0,0,2/13/14,35,26-35,29,0,"$1,156.00 ",$120.00 ,$915.00 ,$94.00 ,$144.00 ,$96.00 ,1,0,0,0,0,1,1,2,3,4,10,1,,
5370,1973,PhD,Married,"$32,644.00 ",1,0,1/16/13,53,46-55,38,0,$239.00 ,$3.00 ,$141.00 , $-   ,$7.00 ,$23.00 ,4,0,0,1,0,0,0,1,7,1,6,8,,
5371,1989,Graduation,Single,"$21,474.00 ",1,0,8/4/14,37,36-45,0,0,$6.00 ,$16.00 ,$24.00 ,$11.00 , $-   ,$34.00 ,2,0,0,1,0,0,1,2,3,1,2,7,,
5376,1979,Graduation,Married,"$2,447.00 ",1,0,6/1/13,47,46-55,42,0,$1.00 ,$1.00 ,"$1,725.00 ",$1.00 ,$1.00 ,$1.00 ,15,0,0,0,0,0,0,0,0,28,0,1,,
5386,1953,Graduation,Together,"$94,384.00 ",0,0,4/3/13,73,56+,62,0,"$1,111.00 ",$24.00 ,$790.00 ,$160.00 ,$45.00 ,$172.00 ,0,1,0,0,1,1,1,4,5,8,5,2,,
5389,1964,Graduation,Married,"$48,920.00 ",0,2,10/20/13,62,56+,93,0,$238.00 ,$17.00 ,$68.00 ,$8.00 ,$10.00 ,$6.00 ,3,0,0,0,1,0,0,1,6,2,5,7,,
5393,1977,Graduation,Single,"$23,763.00 ",1,0,7/8/12,49,46-55,64,0,$22.00 , $-   ,$6.00 ,$6.00 ,$2.00 ,$6.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
5394,1979,Basic,Single,"$16,014.00 ",1,1,3/17/13,47,46-55,42,0,$3.00 ,$9.00 ,$4.00 ,$7.00 ,$8.00 ,$7.00 ,4,0,0,0,0,0,0,0,1,1,4,3,,
5396,1988,Graduation,Married,"$68,487.00 ",0,0,1/13/13,38,36-45,48,0,$758.00 ,$12.00 ,$385.00 ,$33.00 ,$89.00 ,$89.00 ,1,0,0,0,0,0,0,0,9,7,13,4,,
5407,1954,Graduation,Together,"$53,103.00 ",0,1,12/9/13,72,56+,70,0,$729.00 ,$17.00 ,$133.00 ,$11.00 , $-   ,$195.00 ,5,0,0,1,0,0,0,1,10,6,7,7,,
5423,1983,Graduation,Together,"$28,359.00 ",1,0,10/27/13,43,36-45,35,0,$6.00 , $-   ,$5.00 ,$2.00 ,$1.00 ,$2.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
5424,1983,Graduation,Married,"$39,922.00 ",1,0,2/14/13,43,36-45,30,0,$29.00 ,$12.00 ,$59.00 ,$19.00 ,$1.00 ,$36.00 ,2,0,0,0,0,0,0,0,3,0,4,8,,
5429,1948,PhD,Married,"$45,579.00 ",0,1,8/20/13,78,56+,10,0,$145.00 ,$1.00 ,$33.00 ,$2.00 ,$1.00 ,$1.00 ,1,0,0,0,0,0,0,0,4,1,4,6,,
5430,1956,Graduation,Together,"$54,450.00 ",1,1,9/14/12,70,56+,0,0,$454.00 , $-   ,$171.00 ,$8.00 ,$19.00 ,$32.00 ,12,0,0,0,0,0,0,0,9,2,8,8,,
5441,1965,PhD,Widow,"$54,111.00 ",0,1,8/25/13,61,56+,97,0,$267.00 ,$6.00 ,$54.00 ,$8.00 ,$3.00 ,$50.00 ,2,0,0,0,0,0,0,0,5,2,6,5,,
5453,1956,Master,Married,"$90,226.00 ",0,0,9/26/12,70,56+,26,0,"$1,083.00 ",$108.00 ,$649.00 ,$253.00 ,$151.00 ,$108.00 ,1,1,0,0,0,0,0,1,4,7,12,2,,
5454,1979,Master,Married,"$45,057.00 ",1,0,1/12/13,47,46-55,80,0,$37.00 , $-   ,$7.00 ,$3.00 , $-   ,$3.00 ,1,0,0,0,0,0,0,0,2,0,3,5,,
5455,1971,PhD,Married,"$32,011.00 ",1,0,8/22/13,55,46-55,89,0,$99.00 , $-   ,$15.00 ,$2.00 ,$1.00 ,$5.00 ,3,0,0,0,0,0,0,0,2,1,4,7,,
5462,1974,Graduation,Married,"$67,445.00 ",0,1,12/8/12,52,46-55,63,0,$757.00 ,$80.00 ,$217.00 ,$29.00 ,$80.00 ,$11.00 ,5,0,0,0,0,0,0,0,9,6,12,6,,
5474,1970,Graduation,Single,"$43,020.00 ",1,0,11/30/13,56,56+,79,0,$45.00 ,$7.00 ,$99.00 ,$4.00 ,$25.00 ,$43.00 ,3,0,0,0,0,0,0,0,4,1,4,6,,
5491,1951,Master,Together,"$47,352.00 ",0,1,11/4/13,75,56+,70,0,$172.00 ,$12.00 ,$112.00 ,$8.00 , $-   ,$15.00 ,4,0,0,0,0,0,0,0,6,1,5,7,,
5493,1976,Graduation,Married,"$39,356.00 ",1,1,3/19/14,50,46-55,21,0,$15.00 , $-   ,$2.00 , $-   , $-   ,$6.00 ,1,0,0,1,0,0,0,1,1,0,2,6,,
5510,1977,Master,Married,"$43,263.00 ",0,1,11/21/12,49,46-55,2,0,$262.00 ,$6.00 ,$61.00 , $-   ,$10.00 ,$102.00 ,3,0,0,0,0,0,0,0,5,2,6,5,,
5512,1977,Master,Married,"$55,842.00 ",0,1,5/23/14,49,46-55,19,0,$451.00 , $-   ,$39.00 , $-   ,$4.00 ,$24.00 ,1,0,0,0,0,0,0,0,7,1,8,5,,
5513,1966,Graduation,Together,"$37,758.00 ",1,1,4/10/12,60,56+,49,0,$27.00 ,$2.00 ,$10.00 , $-   , $-   ,$1.00 ,2,0,0,0,0,0,0,0,1,0,3,8,,
5517,1969,Graduation,Married,"$25,293.00 ",1,0,9/15/13,57,56+,51,0,$15.00 , $-   ,$11.00 , $-   ,$2.00 ,$9.00 ,1,0,0,0,0,0,0,0,1,1,2,8,,
5519,1956,Graduation,Together,"$64,090.00 ",0,1,7/8/13,70,56+,8,0,$316.00 ,$58.00 ,$161.00 ,$76.00 ,$51.00 ,$135.00 ,1,0,0,0,0,0,1,1,6,9,4,5,,
5524,1957,Graduation,Single,"$58,138.00 ",0,0,4/9/12,69,56+,58,0,$635.00 ,$88.00 ,$546.00 ,$172.00 ,$88.00 ,$88.00 ,3,0,0,0,0,0,1,1,8,10,4,7,,
5527,1987,Graduation,Together,"$22,434.00 ",1,0,2/13/13,39,36-45,25,0,$4.00 ,$12.00 ,$11.00 ,$3.00 ,$13.00 ,$15.00 ,2,0,0,0,0,0,0,0,2,0,3,8,,
5529,1946,PhD,Together,"$64,014.00 ",2,1,10/6/14,80,56+,56,0,$406.00 , $-   ,$30.00 , $-   , $-   ,$8.00 ,7,1,0,0,0,0,0,1,8,2,5,7,,
5534,1975,Master,Married,"$47,808.00 ",0,1,10/20/13,51,46-55,30,0,$123.00 ,$1.00 ,$26.00 ,$2.00 , $-   ,$72.00 ,2,0,0,1,0,0,0,1,3,2,3,7,,
5536,1959,Graduation,Together,"$87,771.00 ",0,1,5/22/13,67,56+,61,0,"$1,492.00 ",$38.00 ,$287.00 ,$50.00 ,$57.00 ,$33.00 ,1,1,1,0,1,1,1,5,5,10,4,6,,
5538,1975,Graduation,Divorced,"$83,829.00 ",0,0,8/10/13,51,46-55,78,0,$897.00 ,$161.00 ,$430.00 ,$186.00 ,$161.00 ,$27.00 ,0,1,0,1,0,1,1,4,4,7,6,1,,
5543,1966,Graduation,Together,"$57,811.00 ",0,1,6/24/13,60,56+,49,0,$545.00 ,$7.00 ,$114.00 ,$37.00 ,$21.00 ,$78.00 ,5,0,0,0,1,0,0,1,7,2,11,5,,
5544,1970,Graduation,Single,"$67,384.00 ",0,1,10/11/12,56,56+,32,0,$957.00 ,$40.00 ,$175.00 ,$158.00 ,$53.00 ,$107.00 ,2,0,0,0,1,0,0,1,7,8,5,5,,
5545,1972,PhD,Married,"$78,075.00 ",0,0,5/4/14,54,46-55,72,0,$572.00 ,$8.00 ,$259.00 ,$34.00 ,$35.00 ,$80.00 ,1,0,0,0,0,0,0,0,3,5,5,1,,
5547,1982,PhD,Married,"$84,169.00 ",0,0,7/8/13,44,36-45,9,0,"$1,478.00 ",$19.00 ,$403.00 , $-   ,$19.00 , $-   ,1,0,0,0,1,1,1,3,7,6,6,3,,
5552,1963,Master,Divorced,"$48,721.00 ",1,1,5/13/13,63,56+,50,0,$81.00 ,$18.00 ,$113.00 ,$47.00 ,$13.00 ,$21.00 ,6,0,0,0,0,0,0,0,4,2,5,6,,
5555,1975,Graduation,Divorced,"$153,924.00 ",0,0,7/2/14,51,46-55,81,0,$1.00 ,$1.00 ,$1.00 ,$1.00 ,$1.00 ,$1.00 ,0,0,0,0,0,0,0,0,0,0,0,0,,
5558,1954,PhD,Single,"$90,933.00 ",0,0,3/31/14,72,56+,90,0,"$1,020.00 ",$31.00 ,$430.00 ,$62.00 ,$63.00 ,$79.00 ,1,0,0,0,0,1,0,1,4,6,4,1,,
5562,1974,Graduation,Married,"$60,093.00 ",0,1,6/26/13,52,46-55,92,0,$502.00 ,$12.00 ,$109.00 ,$16.00 ,$6.00 ,$90.00 ,2,0,0,0,0,0,0,0,7,2,10,6,,
5564,1969,Graduation,Together,"$62,882.00 ",0,1,9/8/12,57,56+,26,0,$509.00 ,$133.00 ,$497.00 ,$78.00 ,$24.00 ,$97.00 ,2,0,0,0,0,0,0,0,7,5,6,4,,
5577,1983,Graduation,Together,"$43,776.00 ",1,0,3/5/14,43,36-45,77,0,$8.00 , $-   ,$9.00 ,$2.00 ,$1.00 ,$3.00 ,1,0,0,0,0,0,0,0,1,0,2,6,,
5585,1972,Graduation,Single,"$21,359.00 ",1,0,4/20/13,54,46-55,1,0,$12.00 ,$2.00 ,$17.00 ,$6.00 ,$1.00 ,$10.00 ,2,0,0,0,0,0,1,1,2,0,3,8,,
5589,1964,Graduation,Divorced,"$51,983.00 ",0,1,8/31/12,62,56+,95,0,$631.00 , $-   ,$115.00 ,$10.00 ,$7.00 ,$30.00 ,3,0,0,0,0,0,0,0,9,2,10,7,,
5596,1956,2n Cycle,Together,"$58,821.00 ",0,1,12/10/13,70,56+,44,0,$513.00 ,$14.00 ,$154.00 ,$19.00 , $-   ,$28.00 ,1,0,0,0,0,0,0,0,9,2,9,6,,
5602,1989,PhD,Together,"$66,973.00 ",0,0,5/17/13,37,36-45,98,0,$466.00 ,$22.00 ,$432.00 ,$147.00 ,$113.00 ,$102.00 ,1,0,0,0,0,0,0,0,8,7,12,3,,
5610,1965,Graduation,Together,"$33,456.00 ",1,1,4/21/14,61,56+,58,0,$7.00 ,$3.00 ,$10.00 ,$8.00 ,$1.00 ,$7.00 ,2,0,0,0,0,0,0,0,1,0,3,7,,
5621,1969,Graduation,Married,"$48,752.00 ",1,1,12/12/12,57,56+,8,0,$73.00 ,$57.00 ,$100.00 ,$71.00 ,$15.00 , $-   ,5,0,0,0,0,0,1,1,6,1,5,9,,
5623,1980,Master,Married,"$31,535.00 ",1,0,9/26/13,46,46-55,95,0,$15.00 ,$4.00 ,$13.00 , $-   , $-   ,$19.00 ,1,0,0,1,0,0,0,1,1,1,2,7,,
5626,1964,PhD,Single,"$61,798.00 ",0,0,11/23/13,62,56+,13,0,$338.00 ,$4.00 ,$89.00 ,$11.00 ,$8.00 ,$13.00 ,1,0,0,0,0,0,0,0,4,2,9,4,,
5628,1982,Graduation,Together,"$61,416.00 ",0,0,8/2/13,44,36-45,25,0,$848.00 ,$154.00 ,$323.00 ,$201.00 ,$61.00 ,$78.00 ,1,0,0,1,0,0,0,1,10,3,10,6,,
5631,1991,Graduation,Single,"$49,767.00 ",0,0,2/5/13,35,26-35,92,0,$202.00 ,$47.00 ,$197.00 ,$55.00 ,$42.00 ,$149.00 ,1,0,0,0,0,0,0,0,5,4,8,4,,
5633,1980,Graduation,Married,"$50,183.00 ",1,1,6/25/14,46,46-55,47,0,$97.00 ,$12.00 ,$84.00 ,$13.00 ,$10.00 ,$15.00 ,7,0,0,0,0,0,0,0,3,1,6,5,,
5636,1963,Graduation,Single,"$30,983.00 ",0,0,9/11/12,63,56+,50,0,$51.00 ,$4.00 ,$50.00 ,$12.00 ,$1.00 ,$49.00 ,1,0,0,0,0,0,1,1,4,0,3,8,,
5642,1979,Master,Together,"$62,499.00 ",1,0,9/12/13,47,46-55,0,0,$140.00 ,$4.00 ,$61.00 , $-   ,$13.00 ,$4.00 ,2,0,0,0,0,0,0,0,3,1,6,4,,
5644,1957,Graduation,Together,"$42,213.00 ",0,1,12/10/13,69,56+,96,0,$309.00 ,$3.00 ,$24.00 ,$4.00 ,$3.00 ,$20.00 ,2,0,0,0,1,0,0,1,5,1,7,7,,
5654,1972,Graduation,Married,"$36,026.00 ",2,1,3/16/14,54,46-55,34,0,$20.00 ,$4.00 ,$10.00 ,$6.00 ,$4.00 ,$17.00 ,2,0,0,0,0,0,0,0,2,0,3,6,,
5667,1964,PhD,Married,"$60,896.00 ",0,1,11/10/12,62,56+,90,0,"$1,013.00 ",$30.00 ,$399.00 ,$60.00 ,$46.00 ,$153.00 ,3,0,0,0,0,0,1,1,9,10,4,6,,
5675,1960,PhD,Divorced,"$50,611.00 ",0,1,4/10/12,66,56+,98,0,$459.00 , $-   ,$24.00 ,$6.00 , $-   ,$4.00 ,6,0,0,0,1,0,0,1,4,5,7,6,,
